CustomerID,Order Date,Order Month,Food Category,Item,Unit Ordered,,Unit Price (in Rs),Area,Total Amount,Profile
CUST151,12/15/2024,December,Veg,Veg Manchurian ,2,Cury,200,Guntur,400,Student
CUST168,12/15/2024,December,Non-Veg,Chicken Wrap ,5,Other,150,Guntur,750,Employed
CUST040,12/15/2024,December,Veg,Pav Bhaji ,7,Other,200,Guntur,1400,Employed
CUST159,12/15/2024,December,Veg,Masala Dosa ,5,Other,150,Rajahmundry,750,Employed
CUST065,12/15/2024,December,Veg,Veg Sandwich ,2,Other,100,Tirupati,200,Employed
CUST169,12/15/2024,December,Veg,Chole ,2,Cury,200,Tirupati,400,Employed
CUST206,12/15/2024,December,Non-Veg,Chicken Wrap ,4,Other,150,Tirupati,600,Employed
CUST272,12/15/2024,December,Veg,Veg Biryani ,1,Cury,250,Tirupati,250,Student
CUST267,12/15/2024,December,Non-Veg,Egg Curry ,3,Cury,200,Guntur,600,Employed
CUST166,12/15/2024,December,Non-Veg,Mutton Biryani ,3,Other,410,Tirupati,1230,Student
CUST083,12/15/2024,December,Veg,Chole ,1,Cury,200,Rajahmundry,200,Student
CUST138,12/15/2024,December,Veg,Pav Bhaji ,5,Other,200,Tirupati,1000,Employed
CUST281,12/15/2024,December,Veg,Bhindi Masala ,2,Cury,200,Rajahmundry,400,Student
CUST007,12/15/2024,December,Veg,Baingan Bharta ,1,Cury,200,Visakhapatnam,200,Student
CUST271,12/15/2024,December,Non-Veg,Mutton Biryani ,3,Other,410,Rajahmundry,1230,Employed
CUST157,12/15/2024,December,Veg,Masala Dosa ,5,Other,150,Tirupati,750,Employed
CUST265,12/15/2024,December,Veg,Veg Manchurian ,2,Cury,200,Tirupati,400,Student
CUST199,12/15/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Visakhapatnam,800,Employed
CUST244,12/15/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Visakhapatnam,400,Employed
CUST145,12/15/2024,December,Veg,Masala Dosa ,5,Other,150,Rajahmundry,750,Employed
CUST037,12/15/2024,December,Non-Veg,Chicken Biryani ,1,Other,300,Rajahmundry,300,Student
CUST177,12/15/2024,December,Veg,Dal Makhani ,1,Cury,200,Rajahmundry,200,Student
CUST040,12/15/2024,December,Veg,Vegetable Korma ,2,Cury,250,Guntur,500,Employed
CUST207,12/15/2024,December,Non-Veg,Rogan Josh ,1,Cury,350,Tirupati,350,Student
CUST189,12/15/2024,December,Non-Veg,Egg Curry ,1,Cury,200,Tirupati,200,Student
CUST038,12/15/2024,December,Veg,Masala Dosa ,3,Other,150,Visakhapatnam,450,Employed
CUST045,12/15/2024,December,Veg,Aloo Paratha ,5,Other,150,Tirupati,750,Student
CUST013,12/15/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Rajahmundry,300,Student
CUST315,12/15/2024,December,Non-Veg,Fish Curry ,1,Cury,350,Visakhapatnam,350,Employed
CUST024,12/15/2024,December,Non-Veg,Fish Curry ,1,Cury,350,Rajahmundry,350,Student
CUST302,12/15/2024,December,Veg,Veg Biryani ,2,Cury,250,Guntur,500,Employed
CUST189,12/15/2024,December,Veg,Veg Manchurian ,2,Cury,200,Vijayawada,400,Student
CUST197,12/15/2024,December,Veg,Vegetable Korma ,2,Cury,250,Guntur,500,Student
CUST272,12/15/2024,December,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Student
CUST006,12/15/2024,December,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Student
CUST031,12/15/2024,December,Veg,Vegetable Korma ,3,Cury,250,Vijayawada,750,Employed
CUST071,12/15/2024,December,Veg,Chole ,1,Cury,200,Tirupati,200,Employed
CUST255,12/15/2024,December,Veg,Bhindi Masala ,2,Cury,200,Vijayawada,400,Student
CUST204,12/15/2024,December,Non-Veg,Egg Curry ,1,Cury,200,Guntur,200,Student
CUST078,12/15/2024,December,Non-Veg,Kadai Chicken ,2,Cury,300,Guntur,600,Employed
CUST169,12/15/2024,December,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Employed
CUST074,12/15/2024,December,Veg,Chole ,2,Cury,200,Vijayawada,400,Employed
CUST049,12/15/2024,December,Non-Veg,Egg Curry ,1,Cury,200,Guntur,200,Employed
CUST065,12/15/2024,December,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Employed
CUST083,12/15/2024,December,Veg,Dal Makhani ,2,Cury,200,Guntur,400,Student
CUST286,12/15/2024,December,Veg,Masala Dosa ,4,Other,150,Vijayawada,600,Student
CUST024,12/15/2024,December,Veg,Pav Bhaji ,4,Other,200,Tirupati,800,Student
CUST043,12/15/2024,December,Veg,Bhindi Masala ,2,Cury,200,Vijayawada,400,Student
CUST260,12/15/2024,December,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Tirupati,600,Employed
CUST262,12/15/2024,December,Veg,Vegetable Korma ,3,Cury,250,Visakhapatnam,750,Student
CUST223,12/15/2024,December,Veg,Veg Sandwich ,2,Other,100,Visakhapatnam,200,Student
CUST170,12/15/2024,December,Veg,Veg Sandwich ,5,Other,100,Guntur,500,Student
CUST096,12/15/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Student
CUST183,12/15/2024,December,Non-Veg,Chicken Wrap ,1,Other,150,Guntur,150,Student
CUST224,12/15/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Rajahmundry,400,Employed
CUST271,12/15/2024,December,Veg,Aloo Gobi ,1,Cury,150,Guntur,150,Employed
CUST078,12/15/2024,December,Non-Veg,Chicken Wrap ,4,Other,150,Guntur,600,Employed
CUST084,12/15/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Visakhapatnam,300,Employed
CUST070,12/15/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Guntur,300,Student
CUST295,12/15/2024,December,Veg,Dal Makhani ,2,Cury,200,Guntur,400,Employed
CUST311,12/15/2024,December,Veg,Aloo Gobi ,2,Cury,150,Rajahmundry,300,Student
CUST151,12/15/2024,December,Veg,Malai Kofta ,2,Cury,250,Visakhapatnam,500,Student
CUST137,12/16/2024,December,Veg,Vegetable Korma ,1,Cury,250,Rajahmundry,250,Student
CUST102,12/16/2024,December,Veg,Chole ,1,Cury,200,Guntur,200,Student
CUST120,12/16/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Visakhapatnam,300,Student
CUST119,12/16/2024,December,Non-Veg,Chicken Biryani ,3,Other,300,Tirupati,900,Employed
CUST001,12/16/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Guntur,800,Student
CUST291,12/16/2024,December,Veg,Veg Sandwich ,4,Other,100,Tirupati,400,Employed
CUST051,12/16/2024,December,Veg,Masala Dosa ,2,Other,150,Visakhapatnam,300,Student
CUST240,12/16/2024,December,Non-Veg,Chicken Biryani ,1,Other,300,Tirupati,300,Employed
CUST113,12/16/2024,December,Veg,Aloo Paratha ,3,Other,150,Tirupati,450,Employed
CUST254,12/16/2024,December,Veg,Dal Makhani ,1,Cury,200,Rajahmundry,200,Employed
CUST215,12/16/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Vijayawada,300,Student
CUST188,12/16/2024,December,Non-Veg,Mutton Biryani ,2,Other,410,Rajahmundry,820,Student
CUST209,12/16/2024,December,Veg,Paneer Butter Masala ,1,Cury,250,Guntur,250,Employed
CUST290,12/16/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Guntur,800,Employed
CUST197,12/16/2024,December,Non-Veg,Rogan Josh ,1,Cury,350,Tirupati,350,Student
CUST224,12/16/2024,December,Veg,Dal Tadka ,1,Cury,200,Tirupati,200,Employed
CUST048,12/16/2024,December,Veg,Aloo Paratha ,1,Other,150,Visakhapatnam,150,Student
CUST109,12/16/2024,December,Veg,Veg Sandwich ,8,Other,100,Tirupati,800,Employed
CUST281,12/16/2024,December,Veg,Veg Manchurian ,2,Cury,200,Visakhapatnam,400,Student
CUST299,12/16/2024,December,Veg,Dal Makhani ,1,Cury,200,Vijayawada,200,Employed
CUST207,12/16/2024,December,Veg,Malai Kofta ,1,Cury,250,Visakhapatnam,250,Student
CUST260,12/16/2024,December,Veg,Baingan Bharta ,1,Cury,200,Vijayawada,200,Employed
CUST073,12/16/2024,December,Veg,Pav Bhaji ,7,Other,200,Guntur,1400,Employed
CUST078,12/16/2024,December,Non-Veg,Egg Curry ,2,Cury,200,Vijayawada,400,Employed
CUST190,12/16/2024,December,Non-Veg,Fish Curry ,1,Cury,350,Visakhapatnam,350,Employed
CUST152,12/16/2024,December,Veg,Vegetable Korma ,2,Cury,250,Visakhapatnam,500,Employed
CUST185,12/16/2024,December,Veg,Paneer Tikka Masala ,1,Cury,250,Visakhapatnam,250,Employed
CUST031,12/16/2024,December,Veg,Vegetable Korma ,1,Cury,250,Visakhapatnam,250,Employed
CUST122,12/16/2024,December,Veg,Paneer Tikka Masala ,1,Cury,250,Vijayawada,250,Employed
CUST212,12/16/2024,December,Veg,Veg Sandwich ,1,Other,100,Visakhapatnam,100,Employed
CUST271,12/16/2024,December,Veg,Pav Bhaji ,3,Other,200,Guntur,600,Employed
CUST129,12/16/2024,December,Veg,Paneer Tikka Masala ,1,Cury,250,Visakhapatnam,250,Student
CUST036,12/16/2024,December,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Tirupati,600,Employed
CUST115,12/16/2024,December,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST108,12/16/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Guntur,300,Employed
CUST003,12/16/2024,December,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Employed
CUST107,12/16/2024,December,Veg,Chole ,1,Cury,200,Guntur,200,Student
CUST292,12/16/2024,December,Veg,Masala Dosa ,4,Other,150,Vijayawada,600,Employed
CUST176,12/16/2024,December,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Employed
CUST281,12/16/2024,December,Non-Veg,Rogan Josh ,2,Cury,350,Vijayawada,700,Student
CUST169,12/16/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Rajahmundry,400,Employed
CUST029,12/16/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Student
CUST239,12/16/2024,December,Veg,Malai Kofta ,2,Cury,250,Guntur,500,Employed
CUST311,12/16/2024,December,Veg,Aloo Paratha ,5,Other,150,Guntur,750,Student
CUST294,12/16/2024,December,Veg,Baingan Bharta ,2,Cury,200,Visakhapatnam,400,Student
CUST317,12/16/2024,December,Non-Veg,Mutton Biryani ,2,Other,410,Tirupati,820,Student
CUST031,12/16/2024,December,Veg,Veg Manchurian ,1,Cury,200,Tirupati,200,Employed
CUST023,12/16/2024,December,Veg,Malai Kofta ,2,Cury,250,Rajahmundry,500,Employed
CUST230,12/16/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Vijayawada,300,Student
CUST110,12/16/2024,December,Veg,Veg Manchurian ,1,Cury,200,Rajahmundry,200,Employed
CUST155,12/16/2024,December,Veg,Dal Tadka ,2,Cury,200,Visakhapatnam,400,Employed
CUST303,12/16/2024,December,Non-Veg,Chicken Tikka Masala ,3,Cury,300,Tirupati,900,Student
CUST105,12/16/2024,December,Veg,Malai Kofta ,1,Cury,250,Rajahmundry,250,Employed
CUST239,12/16/2024,December,Veg,Masala Dosa ,2,Other,150,Guntur,300,Employed
CUST136,12/16/2024,December,Non-Veg,Mutton Biryani ,3,Other,410,Visakhapatnam,1230,Student
CUST333,12/16/2024,December,Veg,Aloo Gobi ,1,Cury,150,Rajahmundry,150,Employed
CUST105,12/16/2024,December,Veg,Veg Biryani ,1,Cury,250,Tirupati,250,Employed
CUST075,12/16/2024,December,Veg,Malai Kofta ,2,Cury,250,Rajahmundry,500,Employed
CUST184,12/16/2024,December,Non-Veg,Chicken Biryani ,4,Other,300,Tirupati,1200,Employed
CUST184,12/16/2024,December,Non-Veg,Fish Curry ,1,Cury,350,Guntur,350,Employed
CUST110,12/16/2024,December,Veg,Aloo Paratha ,1,Other,150,Tirupati,150,Employed
CUST022,12/16/2024,December,Veg,Veg Manchurian ,2,Cury,200,Vijayawada,400,Student
CUST224,12/16/2024,December,Non-Veg,Chicken Wrap ,5,Other,150,Guntur,750,Employed
CUST075,12/16/2024,December,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Employed
CUST306,12/16/2024,December,Non-Veg,Chicken Biryani ,2,Other,300,Visakhapatnam,600,Employed
CUST079,12/16/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Rajahmundry,400,Student
CUST067,12/16/2024,December,Veg,Baingan Bharta ,1,Cury,200,Rajahmundry,200,Student
CUST093,12/16/2024,December,Non-Veg,Prawns Fry ,2,Cury,400,Guntur,800,Employed
CUST031,12/16/2024,December,Non-Veg,Rogan Josh ,3,Cury,350,Tirupati,1050,Employed
CUST236,12/16/2024,December,Veg,Aloo Gobi ,3,Cury,150,Tirupati,450,Employed
CUST071,12/16/2024,December,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Rajahmundry,600,Employed
CUST237,12/16/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Rajahmundry,800,Employed
CUST254,12/16/2024,December,Veg,Pav Bhaji ,3,Other,200,Vijayawada,600,Employed
CUST087,12/16/2024,December,Non-Veg,Chicken Wrap ,5,Other,150,Rajahmundry,750,Employed
CUST137,12/16/2024,December,Non-Veg,Chicken Korma ,3,Cury,300,Guntur,900,Student
CUST519,12/16/2024,December,Veg,Baingan Bharta ,2,Cury,200,Tirupati,400,Employed
CUST042,12/16/2024,December,Veg,Chole ,2,Cury,200,Tirupati,400,Employed
CUST201,12/16/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Guntur,500,Student
CUST046,12/16/2024,December,Veg,Veg Sandwich ,5,Other,100,Rajahmundry,500,Student
CUST267,12/16/2024,December,Veg,Masala Dosa ,5,Other,150,Guntur,750,Employed
CUST030,12/16/2024,December,Non-Veg,Kadai Chicken ,2,Cury,300,Visakhapatnam,600,Student
CUST292,12/16/2024,December,Veg,Chole ,3,Cury,200,Guntur,600,Employed
CUST195,12/16/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Rajahmundry,800,Employed
CUST088,12/16/2024,December,Veg,Dal Tadka ,2,Cury,200,Visakhapatnam,400,Employed
CUST068,12/16/2024,December,Veg,Veg Sandwich ,3,Other,100,Guntur,300,Student
CUST113,12/16/2024,December,Non-Veg,Kadai Chicken ,3,Cury,300,Tirupati,900,Employed
CUST259,12/16/2024,December,Non-Veg,Mutton Biryani ,8,Other,410,Guntur,3280,Employed
CUST155,12/16/2024,December,Veg,Bhindi Masala ,2,Cury,200,Tirupati,400,Employed
CUST520,12/16/2024,December,Veg,Veg Sandwich ,5,Other,100,Vijayawada,500,Employed
CUST149,12/16/2024,December,Veg,Veg Manchurian ,2,Cury,200,Vijayawada,400,Student
CUST147,12/16/2024,December,Veg,Baingan Bharta ,3,Cury,200,Vijayawada,600,Employed
CUST072,12/16/2024,December,Non-Veg,Rogan Josh ,3,Cury,350,Visakhapatnam,1050,Student
CUST260,12/16/2024,December,Veg,Dal Tadka ,1,Cury,200,Tirupati,200,Employed
CUST013,12/16/2024,December,Veg,Chole ,2,Cury,200,Guntur,400,Student
CUST188,12/16/2024,December,Veg,Aloo Gobi ,2,Cury,150,Vijayawada,300,Student
CUST029,12/16/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Student
CUST207,12/16/2024,December,Veg,Bhindi Masala ,1,Cury,200,Tirupati,200,Student
CUST115,12/16/2024,December,Non-Veg,Chicken Biryani ,5,Other,300,Tirupati,1500,Employed
CUST001,12/16/2024,December,Non-Veg,Chicken Wrap ,6,Other,150,Rajahmundry,900,Student
CUST246,12/16/2024,December,Veg,Veg Biryani ,2,Cury,250,Guntur,500,Employed
CUST093,12/16/2024,December,Veg,Paneer Tikka Masala ,1,Cury,250,Guntur,250,Employed
CUST118,12/16/2024,December,Veg,Veg Sandwich ,3,Other,100,Tirupati,300,Student
CUST188,12/16/2024,December,Veg,Masala Dosa ,7,Other,150,Vijayawada,1050,Student
CUST236,12/16/2024,December,Non-Veg,Prawns Fry ,2,Cury,400,Rajahmundry,800,Employed
CUST164,12/16/2024,December,Veg,Masala Dosa ,4,Other,150,Vijayawada,600,Student
CUST280,12/16/2024,December,Veg,Pav Bhaji ,2,Other,200,Rajahmundry,400,Student
CUST023,12/16/2024,December,Non-Veg,Prawns Fry ,2,Cury,400,Guntur,800,Employed
CUST032,12/16/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Vijayawada,500,Student
CUST265,12/17/2024,December,Veg,Paneer Tikka Masala ,1,Cury,250,Visakhapatnam,250,Student
CUST086,12/17/2024,December,Veg,Pav Bhaji ,4,Other,200,Guntur,800,Employed
CUST108,12/17/2024,December,Non-Veg,Chicken Biryani ,4,Other,300,Vijayawada,1200,Employed
CUST019,12/17/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Tirupati,400,Student
CUST121,12/17/2024,December,Veg,Chole ,2,Cury,200,Visakhapatnam,400,Employed
CUST237,12/17/2024,December,Veg,Chole ,2,Cury,200,Visakhapatnam,400,Employed
CUST214,12/17/2024,December,Veg,Baingan Bharta ,2,Cury,200,Visakhapatnam,400,Employed
CUST246,12/17/2024,December,Non-Veg,Chicken Biryani ,5,Other,300,Rajahmundry,1500,Employed
CUST077,12/17/2024,December,Veg,Veg Manchurian ,3,Cury,200,Guntur,600,Employed
CUST160,12/17/2024,December,Veg,Malai Kofta ,1,Cury,250,Guntur,250,Student
CUST190,12/17/2024,December,Non-Veg,Chicken Korma ,2,Cury,300,Visakhapatnam,600,Employed
CUST315,12/17/2024,December,Veg,Chole ,3,Cury,200,Vijayawada,600,Employed
CUST024,12/17/2024,December,Non-Veg,Fish Curry ,3,Cury,350,Rajahmundry,1050,Student
CUST090,12/17/2024,December,Veg,Masala Dosa ,6,Other,150,Rajahmundry,900,Student
CUST269,12/17/2024,December,Veg,Chole ,2,Cury,200,Tirupati,400,Student
CUST277,12/17/2024,December,Non-Veg,Chicken Biryani ,5,Other,300,Vijayawada,1500,Student
CUST237,12/17/2024,December,Veg,Malai Kofta ,1,Cury,250,Vijayawada,250,Employed
CUST232,12/17/2024,December,Non-Veg,Chicken Korma ,1,Cury,300,Visakhapatnam,300,Employed
CUST317,12/17/2024,December,Non-Veg,Mutton Biryani ,1,Other,410,Visakhapatnam,410,Student
CUST335,12/17/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Tirupati,800,Employed
CUST059,12/17/2024,December,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Student
CUST256,12/17/2024,December,Non-Veg,Mutton Biryani ,5,Other,410,Tirupati,2050,Employed
CUST166,12/17/2024,December,Non-Veg,Chicken Wrap ,7,Other,150,Rajahmundry,1050,Student
CUST264,12/17/2024,December,Non-Veg,Chicken Wrap ,5,Other,150,Vijayawada,750,Employed
CUST116,12/17/2024,December,Veg,Pav Bhaji ,3,Other,200,Rajahmundry,600,Employed
CUST302,12/17/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Employed
CUST133,12/17/2024,December,Veg,Dal Tadka ,2,Cury,200,Tirupati,400,Student
CUST135,12/17/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Rajahmundry,400,Employed
CUST232,12/17/2024,December,Non-Veg,Chicken Biryani ,3,Other,300,Vijayawada,900,Employed
CUST147,12/17/2024,December,Veg,Masala Dosa ,2,Other,150,Guntur,300,Employed
CUST132,12/17/2024,December,Non-Veg,Mutton Biryani ,5,Other,410,Visakhapatnam,2050,Student
CUST215,12/17/2024,December,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Student
CUST271,12/17/2024,December,Veg,Dal Tadka ,2,Cury,200,Tirupati,400,Employed
CUST083,12/17/2024,December,Non-Veg,Mutton Biryani ,5,Other,410,Rajahmundry,2050,Student
CUST065,12/17/2024,December,Veg,Malai Kofta ,1,Cury,250,Vijayawada,250,Employed
CUST189,12/17/2024,December,Non-Veg,Kadai Chicken ,3,Cury,300,Tirupati,900,Student
CUST001,12/17/2024,December,Veg,Veg Sandwich ,3,Other,100,Vijayawada,300,Student
CUST308,12/17/2024,December,Non-Veg,Chicken Biryani ,8,Other,300,Visakhapatnam,2400,Employed
CUST171,12/17/2024,December,Veg,Aloo Gobi ,2,Cury,150,Vijayawada,300,Student
CUST099,12/17/2024,December,Non-Veg,Chicken Biryani ,1,Other,300,Vijayawada,300,Student
CUST302,12/17/2024,December,Veg,Aloo Paratha ,2,Other,150,Tirupati,300,Employed
CUST522,12/17/2024,December,Veg,Veg Biryani ,2,Cury,250,Tirupati,500,Employed
CUST148,12/17/2024,December,Veg,Vegetable Korma ,1,Cury,250,Tirupati,250,Student
CUST103,12/17/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Guntur,300,Student
CUST107,12/17/2024,December,Non-Veg,Chicken Biryani ,3,Other,300,Vijayawada,900,Student
CUST267,12/17/2024,December,Veg,Malai Kofta ,2,Cury,250,Vijayawada,500,Employed
CUST083,12/17/2024,December,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Student
CUST046,12/17/2024,December,Veg,Aloo Gobi ,1,Cury,150,Vijayawada,150,Student
CUST152,12/17/2024,December,Veg,Aloo Gobi ,1,Cury,150,Rajahmundry,150,Employed
CUST218,12/17/2024,December,Veg,Masala Dosa ,8,Other,150,Visakhapatnam,1200,Student
CUST090,12/17/2024,December,Non-Veg,Egg Curry ,2,Cury,200,Visakhapatnam,400,Student
CUST191,12/17/2024,December,Veg,Veg Sandwich ,8,Other,100,Rajahmundry,800,Employed
CUST295,12/17/2024,December,Veg,Veg Biryani ,1,Cury,250,Rajahmundry,250,Employed
CUST231,12/17/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Employed
CUST015,12/17/2024,December,Non-Veg,Mutton Curry ,1,Cury,400,Vijayawada,400,Student
CUST199,12/17/2024,December,Veg,Dal Makhani ,1,Cury,200,Vijayawada,200,Employed
CUST231,12/17/2024,December,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST294,12/17/2024,December,Non-Veg,Mutton Curry ,2,Cury,400,Tirupati,800,Student
CUST170,12/17/2024,December,Veg,Baingan Bharta ,3,Cury,200,Rajahmundry,600,Student
CUST523,12/17/2024,December,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Employed
CUST201,12/17/2024,December,Veg,Dal Makhani ,1,Cury,200,Guntur,200,Student
CUST159,12/17/2024,December,Non-Veg,Prawns Fry ,1,Cury,400,Visakhapatnam,400,Employed
CUST245,12/17/2024,December,Veg,Aloo Paratha ,7,Other,150,Visakhapatnam,1050,Employed
CUST126,12/17/2024,December,Non-Veg,Rogan Josh ,1,Cury,350,Visakhapatnam,350,Student
CUST037,12/17/2024,December,Veg,Pav Bhaji ,5,Other,200,Tirupati,1000,Student
CUST524,12/17/2024,December,Veg,Malai Kofta ,3,Cury,250,Guntur,750,Student
CUST126,12/17/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Visakhapatnam,300,Student
CUST235,12/17/2024,December,Non-Veg,Mutton Biryani ,5,Other,410,Guntur,2050,Student
CUST045,12/17/2024,December,Non-Veg,Egg Curry ,1,Cury,200,Tirupati,200,Student
CUST001,12/17/2024,December,Veg,Veg Biryani ,1,Cury,250,Vijayawada,250,Student
CUST269,12/17/2024,December,Veg,Paneer Butter Masala ,1,Cury,250,Visakhapatnam,250,Student
CUST065,12/17/2024,December,Veg,Baingan Bharta ,1,Cury,200,Guntur,200,Employed
CUST212,12/17/2024,December,Non-Veg,Chicken Wrap ,7,Other,150,Rajahmundry,1050,Employed
CUST105,12/17/2024,December,Veg,Aloo Paratha ,4,Other,150,Visakhapatnam,600,Employed
CUST048,12/17/2024,December,Veg,Veg Biryani ,2,Cury,250,Rajahmundry,500,Student
CUST525,12/17/2024,December,Veg,Chole ,2,Cury,200,Guntur,400,Employed
CUST180,12/17/2024,December,Veg,Veg Biryani ,1,Cury,250,Rajahmundry,250,Employed
CUST041,12/17/2024,December,Non-Veg,Rogan Josh ,1,Cury,350,Guntur,350,Employed
CUST166,12/17/2024,December,Veg,Dal Tadka ,1,Cury,200,Visakhapatnam,200,Student
CUST194,12/17/2024,December,Veg,Veg Manchurian ,2,Cury,200,Visakhapatnam,400,Employed
CUST163,12/17/2024,December,Non-Veg,Chicken Wrap ,3,Other,150,Visakhapatnam,450,Student
CUST141,12/17/2024,December,Non-Veg,Prawns Fry ,2,Cury,400,Tirupati,800,Employed
CUST176,12/17/2024,December,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Employed
CUST270,12/17/2024,December,Non-Veg,Chicken Wrap ,7,Other,150,Guntur,1050,Employed
CUST294,12/17/2024,December,Veg,Paneer Tikka Masala ,2,Cury,250,Tirupati,500,Student
CUST185,12/17/2024,December,Veg,Dal Tadka ,2,Cury,200,Tirupati,400,Employed
CUST077,12/17/2024,December,Veg,Aloo Gobi ,2,Cury,150,Tirupati,300,Employed
CUST129,12/17/2024,December,Veg,Aloo Paratha ,5,Other,150,Guntur,750,Student
CUST236,12/17/2024,December,Non-Veg,Prawns Fry ,2,Cury,400,Guntur,800,Employed
CUST119,12/17/2024,December,Veg,Veg Manchurian ,2,Cury,200,Guntur,400,Employed
CUST317,12/17/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Student
CUST093,12/17/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Vijayawada,500,Employed
CUST316,12/17/2024,December,Veg,Paneer Butter Masala ,2,Cury,250,Guntur,500,Employed
CUST251,12/17/2024,December,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Employed
CUST047,12/17/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Tirupati,300,Student
CUST004,12/17/2024,December,Non-Veg,Rogan Josh ,1,Cury,350,Visakhapatnam,350,Employed
CUST251,12/17/2024,December,Non-Veg,Chicken Biryani ,2,Other,300,Visakhapatnam,600,Employed
CUST266,12/17/2024,December,Veg,Veg Sandwich ,3,Other,100,Visakhapatnam,300,Student
CUST063,12/17/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Rajahmundry,300,Student
CUST148,12/17/2024,December,Veg,Veg Sandwich ,3,Other,100,Tirupati,300,Student
CUST235,12/17/2024,December,Veg,Bhindi Masala ,1,Cury,200,Visakhapatnam,200,Student
CUST184,12/17/2024,December,Veg,Aloo Paratha ,5,Other,150,Rajahmundry,750,Employed
CUST212,12/17/2024,December,Non-Veg,Chicken Korma ,2,Cury,300,Rajahmundry,600,Employed
CUST083,12/17/2024,December,Non-Veg,Chicken Korma ,3,Cury,300,Guntur,900,Student
CUST026,12/17/2024,December,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Visakhapatnam,300,Employed
CUST168,12/17/2024,December,Non-Veg,Chicken Wrap ,4,Other,150,Vijayawada,600,Employed
CUST045,12/17/2024,December,Non-Veg,Kadai Chicken ,1,Cury,300,Guntur,300,Student
CUST087,12/17/2024,December,Non-Veg,Rogan Josh ,2,Cury,350,Rajahmundry,700,Employed
CUST113,12/17/2024,December,Veg,Chole ,3,Cury,200,Rajahmundry,600,Employed
CUST202,12/17/2024,December,Veg,Vegetable Korma ,3,Cury,250,Tirupati,750,Student
CUST275,12/17/2024,December,Non-Veg,Kadai Chicken ,2,Cury,300,Rajahmundry,600,Employed
CUST232,12/17/2024,December,Veg,Veg Manchurian ,2,Cury,200,Visakhapatnam,400,Employed
CUST074,12/17/2024,December,Veg,Aloo Paratha ,5,Other,150,Guntur,750,Employed
CUST102,12/17/2024,December,Non-Veg,Chicken Korma ,1,Cury,300,Visakhapatnam,300,Student
